area,perimetro,eixo_maior,eixo_menor,excentricidade,eqdiasq,solidez,area_convexa,extensao,proporcao,redondidade,compactidade,fator_forma_1,fator_forma_2,fator_forma_3,fator_forma_4,RR_media,RG_media,RB_media,RR_dev,RG_dev,RB_dev,RR_inclinacao,RG_inclinacao,RB_inclinacao,RR_curtose,RG_curtose,RB_curtose,RR_entropia,RG_entropia,RB_entropia,RR_all,RG_all,RB_all,classe
403926,24.647.891,8.439.724,6.250.685,6.719,7.171.433,9.678,417345,7.473,1.3502,8.355,8.497,21,15,722,9.749,123.947,1.248.006,1.117.122,308.405,265.608,24.078,-6.404,-3.988,-2.392,2.9423,2.7913,2.8928,-64620326912,-64315211776,-50441998336,619.725,624.023,558.575,ROTANA
350033,22.329.929,8.016.467,5.586.144,7.172,6.675.896,9.872,354582,7.811,1.4351,8.822,8.328,23,16,6.935,9.952,1.116.953,1.107.413,1.055.995,298.909,292.181,332.054,2.266,374,482,2.9258,2.9342,2.7258,-45076750336,-44132519936,-41153667072,558.484,553.751,528.024,ROTANA
362994,23.382.161,834.395,5.638.201,7.372,679.837,9.701,374179,7.485,1.4799,8.343,8.148,23,16,6.638,9.824,1.116.669,1.069.902,982.804,308.491,296.871,280.891,-5.081,-1.699,1.027,2.8208,2.5208,2.7611,-46934614016,-42761355264,-35653304320,558.311,534.965,491.414,ROTANA
468855,26.202.681,9.182.051,6.626.828,6.922,7.726.349,9.832,476855,7.408,1.3856,8.581,8.415,2,14,7.081,9.811,1.377.901,1.325.824,1.273.876,301.744,247.012,28.558,-6.691,-3.915,-377,3.4798,3.3067,2.7802,-93124485120,-84190658560,-78581514240,688.965,662.911,636.946,ROTANA
388951,24.220.439,7.810.228,6.403.862,5.725,7.037.242,9.782,397626,7.187,1.2196,8.332,901,2,16,8.119,9.901,120.317,1.203.221,1.111.785,246.938,218.016,228.771,-7.212,-2.824,-2.005,3.2728,3.1989,3.6516,-56895959040,-56263233536,-47816683520,601.564,60.16,555.876,ROTANA
282314,2.022.266,7.175.192,504.457,7.111,5.995.443,9.861,286307,7.013,1.4224,8.675,8.356,25,18,6.982,9.931,1.408.059,1.345.515,1.174.797,32.425,288.198,251.683,-5.422,-5.294,-1.603,2.518,2.8172,2.8985,-59178471424,-53086814208,-39374839808,704.038,672.751,587.395,ROTANA
355208,23.844.971,7.972.854,5.787.468,6.878,6.725.064,961,369625,6.788,1.3776,7.851,8.435,22,16,7.115,9.801,1.380.545,1.329.279,1.197.116,335.043,295.434,373.286,-5.395,-2.505,352,2.8264,2.7308,2.2744,-71797137408,-65324081152,-54921986048,690.305,664.674,59.859,ROTANA
402655,2.460.917,8.938.253,5.783.685,7.624,7.160.142,9.863,408238,7.611,1.5454,8.355,8.011,22,14,6.417,9.917,1.159.002,1.076.062,1.077.795,305.702,275.737,26.077,-3.334,-2.673,-5.371,2.2674,2.4983,3.0924,-56085372928,-47385059328,-47131930624,579.495,538.053,538.919,ROTANA
380874,2.389.124,8.541.578,5.707.399,744,6.963.791,9.867,385995,724,1.4966,8.385,8.153,22,15,6.647,9.948,1.197.532,1.153.291,106.978,300.865,271.932,241.899,-4.507,-1.607,-88,3.1168,2.6906,2.6862,-56570322944,-51608797184,-43478626304,598.736,576.608,534.855,ROTANA
280204,21.474.031,7.825.893,4.619.426,8.072,5.972.996,9.705,288731,6.598,1.6941,7.636,7.632,28,16,5.825,9.869,109.421,1.062.651,1.137.327,302.826,270.804,224.421,47,146,-4.002,2.5357,2.961,3.908,-34678784000,-32055199744,-36063547392,547.112,53.135,568.675,ROTANA
442937,26.279.509,8.625.596,659.603,6.444,750.976,9.824,450876,7.471,1.3077,806,8.706,19,15,758,9.912,1.246.491,113.472,988.987,354.213,337.559,310.207,-825,348,102,2.1538,2.2025,2.5775,-73423937536,-60246904832,-44992229376,623.234,567.363,494.498,ROTANA
415763,2.426.729,843.814,6.337.881,6.602,7.275.754,9.838,422611,7.575,1.3314,8.872,8.622,2,15,7.435,9.898,1.208.999,1.098.334,1.103.703,315.593,276.931,287.437,-2.748,-465,-793,2.6078,2.8336,2.9251,-63458455552,-51075272704,-51891920896,604.511,549.185,551.863,ROTANA
420744,24.343.379,8.657.617,6.203.712,6.975,7.319.207,9.886,425584,7.926,1.3956,8.922,8.454,21,15,7.147,9.974,1.436.518,1.375.218,1.183.607,303.095,260.526,234.357,-6.302,-5.623,1.388,3.0579,3.1409,3.0804,-91212865536,-82001518592,-59174752256,71.83,687.651,59.184,ROTANA
321282,2.090.699,6.813.436,6.047.192,4.607,639.585,9.914,324055,7.737,1.1267,9.237,9.387,21,19,8.812,9.928,1.408.405,1.343.282,1.305.659,282.379,217.084,243.261,-7.817,-481,-4.549,3.6791,3.2028,3.0621,-66330898432,-58744266752,-55775227904,704.153,671.629,652.797,ROTANA
453626,2.537.668,9.376.924,6.222.681,7.481,7.599.833,9.933,456701,717,1.5069,8.852,8.105,21,14,6.569,9.899,1.510.031,1.405.793,1.367.821,301.914,260.585,262.794,-9.043,-6.249,-6.691,3.4648,2.8933,3.4354,-109122420736,-92616974336,-87471767552,754.995,702.916,683.917,ROTANA
365294,2.242.248,7.557.875,618.311,5.751,6.819.874,9.868,370199,7.714,1.2223,913,9.024,21,17,8.142,9.953,1.154.386,1.124.433,121.7,275.288,253.719,268.777,-2.708,-1.205,-2.891,2.5831,2.7587,3.3902,-49673093120,-46538563584,-55261716480,577.177,562.231,608.509,ROTANA
419063,2.463.595,8.575.016,6.284.494,6.804,7.304.571,9.867,424695,6.816,1.3645,8.677,8.518,2,15,7.256,9.901,1.164.036,1.084.415,1.142.316,338.668,320.757,319.827,1.467,2.145,-432,2.5579,2.7236,2.7423,-60033708032,-51522805760,-57148448768,582.022,542.192,571.163,ROTANA
293332,20.797.439,7.062.109,545.302,6.354,6.111.317,9.547,307255,7.069,1.2951,8.522,8.654,24,19,7.489,9.698,1.271.838,1.179.342,1.106.929,353.156,345.379,309.952,0.01,151,-814,2.2471,2.3148,2.3854,-50616311808,-43299790848,-37318025216,635.886,589.688,55.347,ROTANA
379699,23.154.099,8.264.971,5.885.672,7.021,6.953.041,9.879,384352,7.331,1.4043,0.89,8.413,22,16,7.077,9.938,1.117.906,1.054.855,986.629,320.224,319.581,280.212,119,2.233,645,2.1561,2.1177,2.6799,-49592393728,-44146561024,-37568368640,55.896,527.436,493.313,ROTANA
404623,24.526.919,8.307.855,6.261.453,6.572,7.177.618,9.849,410818,7.234,1.3268,8.452,864,21,15,7.464,9.904,1.246.077,120.562,110.045,344.328,29.848,309.861,-6.253,-616,-3.643,2.6328,2.9762,2.8004,-66622124032,-60854714368,-50842923008,623.026,602.812,550.223,ROTANA
310342,21.404.629,7.135.881,5.789.772,5.845,6.286.014,9.514,326194,6.916,1.2325,8.512,8.809,23,19,776,9.564,1.246.178,1.233.342,1.131.726,390.969,34.14,275.885,-1.037,-575,-2.225,2.031,2.1492,2.7002,-52484222976,-50013466624,-40520695808,623.092,616.679,56.587,ROTANA
403834,24.470.029,8.938.555,5.853.982,7.557,7.170.616,9.868,409217,6.687,1.5269,8.475,8.022,22,14,6.435,9.826,1.151.093,1.105.962,1.081.646,32.189,298.794,253.246,-215,-1.562,-1.668,2.1779,2.3426,3.0678,-55984594944,-50942873600,-47445106688,57.554,552.981,540.829,ROTANA
401353,24.895.581,8.842.215,5.939.569,7.408,7.148.556,9.381,427855,7.474,1.4887,8.138,8.085,22,15,6.536,973,147.153,1.407.807,1.215.354,354.145,33.804,320.092,-8.866,-7.211,-2.682,3.1769,3.2216,2.6855,-93204955136,-84547674112,-62062325760,735.749,703.907,607.683,ROTANA
360876,22.988.279,8.082.624,5.732.375,705,6.778.507,9.836,366875,7.382,1.41,8.581,8.387,22,16,7.033,9.917,1.392.468,1.311.026,1.255.115,369.501,341.965,32.704,-5.825,-4.319,-2.772,2.469,2.2517,2.3746,-75354243072,-65825329152,-59802128384,696.258,655.561,627.585,ROTANA
394103,24.998.979,8.202.778,6.179.729,6.576,7.083.696,9.759,403856,7.083,1.3274,7.925,8.636,21,16,7.458,9.899,1.300.898,124.612,1.275.513,373.352,333.766,343.843,-6.759,-5.173,-4.135,2.6686,2.5969,2.5826,-71837769728,-64554450944,-68040183808,650.422,623.051,637.737,ROTANA
379405,2.400.584,8.237.263,5.955.487,6.909,6.950.349,9.739,389590,7.592,1.3831,8.273,8.438,22,16,7.119,9.847,1.320.758,1.185.984,1.064.101,334.411,329.432,279.228,-6.094,-5.146,-1.285,2.7109,2.664,3.3028,-69997240320,-56083791872,-43731456000,660.369,59.301,532.046,ROTANA
375310,2.402.406,8.021.452,6.045.172,6.573,6.912.739,9.686,387472,7.207,1.3269,8.172,8.618,21,16,7.427,9.855,1.404.071,1.286.869,1.202.406,321.067,306.655,274.966,-5.943,-4.146,-3.764,2.9623,2.6091,3.0813,-78107303936,-64833978368,-55521071104,702.021,643.426,601.188,ROTANA
339989,2.231.875,7.857.068,5.596.172,7.019,6.579.418,9.813,346471,7.835,1.404,8.577,8.374,23,16,7.012,9.845,1.493.025,1.339.797,1.234.763,290.561,267.523,229.533,-9.854,-914,-3.402,5.3136,2.3778,3.4379,-79562604544,-62888714240,-52180217856,746.492,669.886,617.371,ROTANA
385428,24.739.919,859.162,5.808.442,7.368,7.005.299,9.712,396843,652,1.4792,7.913,8.154,22,15,6.648,9.834,1.267.851,120.9,1.131.425,326.342,299.828,310.653,-9.406,-7.191,-5.676,3.4125,3.1133,2.9982,-65123586048,-58334138368,-51239309312,633.941,604.532,56.574,ROTANA
354782,2.409.512,7.959.382,5.781.101,6.874,672.103,966,367255,7.259,1.3768,7.679,8.444,22,16,713,9.817,1.298.796,1.172.839,1.213.252,254.743,223.457,240.239,-5.671,-1.251,-2.906,3.3585,3.3088,3.6793,-61159112704,-48717725696,-52684435456,64.937,586.428,606.601,ROTANA
394814,24.295.791,8.678.884,5.889.705,7.345,7.090.083,9.729,405825,7.532,1.4736,8.405,8.169,22,15,6.674,9.834,1.283.423,1.199.018,1.182.092,309.776,270.851,276.876,-6.416,-3.693,-5.315,3.0499,2.5538,3.0385,-67905892352,-57957273600,-56420200448,641.721,599.487,59.103,ROTANA
329844,2.263.136,8.303.763,5.115.652,7.877,6.480.513,9.747,338410,675,1.6232,8.093,7.804,25,16,6.091,9.887,630.183,609.726,690.749,293.464,257.847,236.979,1.2982,1.6105,5.289,6.0715,6.8099,3.5194,-14132529152,-12610872320,-15466329088,315.099,30.489,345.399,SAFAVI
379392,24.238.159,9.235.928,526.172,8.219,6.950.229,0.98,387151,7.523,1.7553,8.115,7.525,24,14,5.663,994,590.066,652.204,795.346,245.348,249.825,238.254,1.267,1.4786,3.794,6.9256,6.5075,3.4621,-13369960448,-16235952128,-23542093824,295.009,326.087,397.651,SAFAVI
369552,24.253.091,9.070.522,520.784,8.188,6.859.506,9.777,377965,7.579,1.7417,7.895,7.562,25,14,5.719,9.961,573.441,649.994,796.146,197.735,224.423,223.683,5.711,1.514,-1.526,5.1509,8.6022,3.3219,-11451468800,-15191005184,-22665852928,286.713,324.982,39.806,SAFAVI
348682,22.307.729,8.681.721,5.145.999,8.054,666.3,9.939,350832,728,1.6871,8.805,7.675,25,15,589,9.937,550.291,612.082,700.694,19.769,192.138,207.082,607,1.5356,5.185,2.7297,7.6516,3.4094,-9958213632,-12224260096,-16277473280,275.123,306.035,35.033,SAFAVI
333946,2.397.759,8.997.597,4.794.367,8.462,6.520.684,9.794,340983,6.802,1.8767,7.299,7.247,27,14,5.252,9.857,55.821,615.875,767.154,188.382,194.483,195.183,4.775,1.3187,-112,5.219,8.1749,3.4798,-9682460672,-11881192448,-18540623872,279.104,307.944,383.571,SAFAVI
390524,2.520.322,8.800.991,570.349,7.616,7.051.458,9.661,404228,7.113,1.5431,7.726,8.012,23,15,6.419,9.906,449.479,54.911,645.858,200.027,207.984,197.407,1.1627,1.9049,5.472,6.769,10.2481,4.7325,-7694805504,-11349405696,-15312654336,224.723,274.565,322.931,SAFAVI
314958,22.486.421,8.689.798,4.643.831,8.452,633.259,9.764,322579,6.113,1.8713,7.827,7.287,28,15,5.311,9.937,398.418,520.252,597.291,19.496,213.575,193.123,1.8087,2.1847,9.181,9.682,10.4501,5.3167,-4969856000,-8364455936,-10519228416,199.202,260.131,29.864,SAFAVI
260563,1.975.374,7.625.055,437.851,8.187,5.759.854,9.871,263977,6.648,1.7415,8.391,7.554,29,17,5.706,9.937,324.549,447.659,577.666,139.994,169.298,198.521,8.734,2.4167,3.581,7.7778,162.644,3.6606,-2424508160,-4791147520,-8197618688,162.304,22.386,28.886,SAFAVI
305013,2.128.178,7.910.696,4.928.919,7.822,623.181,9.855,309501,7.714,1.605,8.463,7.878,26,16,6.206,996,531.636,612.338,75.927,172.981,191.911,19.48,5.948,1.6604,4.106,5.1884,8.666,3.3644,-7854916608,-10701174784,-16580510720,265.796,306.155,379.618,SAFAVI
309308,22.473.501,8.499.919,4.708.614,8.325,6.275.533,9.662,320141,6.401,1.8052,7.696,7.383,27,15,5.451,984,48.96,594.153,650.704,235.012,218.566,170.098,2.27,2.0519,7.244,9.8107,8.3675,5.3568,-7697161728,-10626008064,-11959480320,244.771,297.054,325.322,SAFAVI
292394,2.104.054,7.865.365,4.763.308,7.958,6.101.537,979,298663,6.981,1.6512,0.83,7.757,27,16,6.018,9.937,493.462,59.046,709.125,169.336,19.484,208.922,2.936,1.3343,-41,3.2897,7.9099,2.9726,-6457776640,-9574863872,-13996268544,246.749,295.237,35.458,SAFAVI
299508,21.593.999,8.314.197,4.660.862,8.281,6.175.317,9.714,308330,7.548,1.7838,8.071,7.427,28,16,5.517,9.841,433.731,531.238,57.127,180.668,186.397,17.987,3.873,2.3998,9.086,3.2238,134.734,5.0416,-5281233408,-7895278592,-8995084288,216.859,265.615,285.634,SAFAVI
438181,26.031.021,9.466.895,5.930.048,7.795,7.469.333,9.774,448303,6.904,1.5964,8.126,789,22,14,6.225,9.938,564.215,582.065,698.423,192.022,192.578,189.943,6.096,1.8932,1.125,4.7339,11.2955,4.2787,-13048867840,-13920427008,-19964092416,282.083,29.103,349.201,SAFAVI
306542,24.154.199,8.856.404,4.465.649,8.636,6.247.411,9.659,317373,6.177,1.9832,6.603,7.054,29,15,4.976,9.869,474.447,576.652,742.627,197.529,201.111,188.685,2.2011,2.2754,2.081,12.8595,12.0887,4.4165,-6655090176,-9690033152,-15831255040,237.233,288.357,371.339,SAFAVI
298963,21.197.129,7.228.275,5.442.319,6.581,6.169.696,9.424,317248,6.671,1.3282,8.361,8.536,24,18,7.285,9.676,633.068,658.565,74.385,28.102,240.695,229.453,2.1074,1.6993,8.237,8.7354,6.6662,3.9821,-12710694912,-12882736128,-16103895040,316.534,32.928,371.924,SAFAVI
341948,23.446.541,9.157.393,4.803.995,8.513,6.598.346,9.747,350834,607,1.9062,7.817,7.205,27,14,5.192,9.897,487.616,573.043,685.695,321.986,274.921,219.902,2.5518,2.0925,4.145,10.5376,8.4426,3.8862,-10393005056,-12080470016,-15494039552,243.849,286.558,342.879,SAFAVI
266271,1979.91,7.657.112,4.447.476,814,5.822.601,9.917,268512,654,1.7217,8.536,7.604,29,17,5.782,9.955,357.135,487.046,635.592,14.384,183.537,203.778,492,2.2612,2.226,4.4464,141.668,3.1325,-2989908224,-5908135936,-10182017024,178.575,243.544,317.812,SAFAVI
324322,22.066.931,8.362.029,4.957.765,8.053,6.426.038,986,328911,7.366,1.6867,837,7.685,26,15,5.906,9.961,72.645,766.908,950.792,225.095,235.206,263.405,-37,6.066,-829,3.5628,4.1848,2.2788,-16560805888,-18664175616,-29422188544,363.219,383.441,475.386,SAFAVI
358061,23.417.161,8.982.679,5.107.881,8.226,6.752.018,9.781,366070,6.509,1.7586,8.205,7.517,25,14,565,9.936,508.599,584.114,675.393,234.874,223.502,179.987,2.1938,2.0998,8.526,9.5045,8.7717,4.7832,-9515106304,-12000510976,-15098835968,254.295,292.063,33.769,SAFAVI
305436,21.130.339,7.852.101,4.972.452,7.739,623.613,9.848,310166,6.879,1.5791,8.596,7.942,26,16,6.308,996,370.365,487.107,60.935,144.926,187.513,186.723,6.169,3.1043,8.127,5.1732,184.264,5.3609,-3686725888,-6846967808,-10527415296,185.202,24.359,304.704,SAFAVI
324333,22.519.519,8.726.161,480.502,8.347,6.426.147,9.786,331440,7.528,1.8161,8.037,7.364,27,15,5.423,9.849,478.461,536.601,640.714,172.031,193.057,173.379,5.649,2.7514,9.276,4.1183,156.161,6.1003,-6780293632,-8819916800,-12191748096,239.241,268.325,32.038,SAFAVI
363949,23.954.839,910.101,5.141.874,8.251,6.807.307,9.783,372012,7.982,1.77,797,748,25,14,5.595,9.902,435.877,531.977,628.324,16.707,193.127,165.566,2.0383,2.4124,7.347,10.3539,11.5812,5.6042,-6328694784,-9729642496,-13031230464,217.942,266.002,314.164,SAFAVI
359736,2.309.425,8.855.075,5.193.417,0.81,6.767.792,9.869,364513,6.721,1.7051,8.476,7.643,25,14,5.841,996,393.553,487.091,560.089,173.151,189.538,156.563,2.3919,2.6801,9.777,132.184,12.8071,5.5445,-5257520128,-8089211392,-10071282688,196.799,243.567,280.063,SAFAVI
346812,22.415.271,8.227.707,5.410.915,7.533,6.645.109,9.836,352609,7.827,1.5206,8.674,8.077,24,16,6.523,9.919,459.449,53.242,595.133,187.615,188.781,161.328,2.1651,2.4096,6.789,11.6669,11.7971,4.6748,-6952758272,-9219633152,-11053977600,229.718,266.223,297.571,SAFAVI
291741,21.738.501,8.250.677,4.538.622,8.351,609.472,9.622,303203,6.333,1.8179,7.758,7.387,28,16,5.457,992,385.562,491.006,581.802,261.813,240.676,198.278,2.5556,2.109,1.0364,10.7791,8.2456,5.7711,-5372660224,-7382062080,-9319202816,192.796,245.542,290.926,SAFAVI
285591,2.033.105,7.695.074,4.759.642,7.858,6.030.139,9.893,288679,6.437,1.6167,8.682,7.836,27,17,6.141,9.928,38.925,468.114,531.881,139.735,172.349,164.905,2.598,2.9764,7.104,3.2975,168.012,5.0654,-3744430848,-5763748864,-7277686784,194.633,234.081,265.951,SAFAVI
405080,2.529.947,9.089.462,5.729.896,7.763,7.181.671,9.643,420062,6.678,1.5863,7.953,7.901,22,14,6.243,9.903,434.994,504.965,548.695,193.277,203.956,185.708,1.8275,2.2146,8.452,9.487,10.8294,4.9576,-7431533056,-9997530112,-11323259904,217.508,252.506,274.358,SAFAVI
324072,2.286.123,910.458,4.584.029,864,642.356,9.674,334988,6.596,1.9862,7.792,7.055,28,14,4.978,9.887,462.701,530.373,605.982,234.245,212.276,184.696,2.2708,2.2452,774,10.845,10.1677,4.5215,-7306404352,-8900652032,-11018844160,231.353,265.192,302.998,SAFAVI
417042,24.166.079,9.007.124,5.910.679,7.546,7.286.936,9.916,420594,6.972,1.5239,8.974,809,22,14,6.545,9.974,397.193,490.909,581.494,154.456,174.788,187.082,586,2.1937,5.985,3.9905,10.9327,3.5445,-5883275776,-9243309056,-13094511616,198.605,245.469,29.076,SAFAVI
353934,25.002.959,10.365.886,4.443.591,9.035,6.712.993,9.426,375480,6.608,2.3328,7.115,6.476,29,13,4.194,9.783,411.155,536.068,604.243,161.406,169.752,182.037,6.265,2.0848,497,4.2178,12.0559,3.7734,-5416683520,-9249147904,-11920159744,205.598,26.805,302.141,SAFAVI
396005,2.696.511,1.070.647,4.816.583,8.931,7.100.769,9.431,419899,5.898,2.2228,6.844,6.632,27,12,4.399,9.777,478.278,50.327,554.275,24.553,241.157,187.741,2.1987,2.7799,1.5439,8.6844,12.7264,8.0399,-9694430208,-10497154048,-11342642176,239.125,25.164,277.132,SAFAVI
429984,25.025.491,919.503,5.977.715,7.598,7.399.139,9.896,434508,6.716,1.5382,8.628,8.047,21,14,6.475,996,558.859,571.587,656.959,179.136,195.944,205.398,5.676,2.6952,5.708,5.176,156.793,4.7997,-12336971776,-13269393408,-17604939776,279.413,285.788,328.473,SAFAVI
314398,23.017.771,9.019.976,4.492.205,8.672,6.326.958,9.603,327390,7.426,2.1979,7.457,7.014,29,14,492,9.879,488.075,532.575,584.673,23.181,245.037,222.218,1.9018,2.3081,1.0395,9.469,10.86,4.9306,-7709745152,-9247447040,-10501228544,244.001,266.255,292.304,SAFAVI
406895,2607.74,9.424.899,5.555.389,8.078,7.197.741,972,418597,7.873,1.6965,7.519,7.637,23,14,5.832,9.895,542.047,589.548,65.795,212.235,222.972,223.665,8.631,2.0282,7.061,4.5493,10.4426,3.9792,-11585471488,-13859176448,-17082999808,271.019,294.778,328.972,SAFAVI
301865,21.055.049,7.815.297,4.949.785,7.739,6.199.568,9.891,305204,6.645,1.5789,8.557,7.933,26,16,6.293,9.936,498.865,55.267,630.709,210.763,230.181,238.064,3.426,1.7853,5.515,3.2214,9.9272,3.5318,-7326598656,-9212645376,-11895553024,249.439,276.341,315.359,SAFAVI
287242,2113.79,8.137.664,4.523.801,8.312,6.047.544,9.777,293808,6.455,1.7989,8.079,7.432,28,16,5.523,9.935,460.125,582.916,692.732,268.248,27.317,258.927,1.6536,1.4887,519,7.5021,6.3064,3.3471,-6940698624,-10388342784,-13905584128,230.093,291.501,346.408,SAFAVI
325494,2.306.311,8.524.514,5.020.418,8.082,6.437.638,9.389,346689,6.117,1.698,769,7.552,26,15,5.703,9.684,591.452,663.237,770.271,289.747,251.277,204.852,1.9537,1.8387,6.516,7.9657,7.6431,4.9451,-12459809792,-14421492736,-18384814080,295.736,331.632,385.148,SAFAVI
356651,2.280.439,8.353.093,5.463.404,7.564,673.871,9.889,360665,7.884,1.5289,8.618,8.067,23,15,6.508,995,696.371,706.731,824.581,270.443,238.642,242.816,466,1.2033,1.496,3.7078,6.1275,2.6594,-17684740096,-17547194368,-23884163072,348.182,353.389,41.23,SAFAVI
348293,25.529.199,8.553.557,5.263.486,7.882,6.659.282,9.701,359035,7.715,1.6251,6.716,7.785,25,15,6.061,985,685.606,725.102,829.854,248.896,234.831,205.361,1.3648,1.7528,123,7.5607,8.4042,4.0524,-16359649280,-17962299392,-22930520064,342.827,362.575,414.942,SAFAVI
390961,24.805.339,9.916.502,5.050.957,8.606,7.055.402,9.847,397037,6.254,1.9633,7.985,7.115,25,13,5.062,9.938,57.091,611.805,716.292,253.777,225.469,184.398,2.2459,2.0173,3.582,10.4281,9.1581,4.6065,-13213769728,-14342359040,-18672896000,285.434,305.893,358.131,SAFAVI
265688,2.372.804,8.882.209,3.873.163,8.999,5.816.223,9.603,276661,5.237,2.2933,593,6.548,33,15,4.288,9.833,507.533,621.773,741.823,240.383,248.438,220.387,1.7399,1.9391,5.253,8.1999,8.3246,3.5337,-7096707584,-10391261184,-14098856960,253.831,310.941,370.967,SAFAVI
371994,26.238.569,9.514.442,5.028.416,8.489,6.882.133,9.679,384342,7.634,1.8921,679,7.233,26,14,5.232,0.99,570.918,627.644,736.707,206.062,220.033,192.257,1.3162,2.125,385,7.6682,10.3624,4.1416,-11591696384,-14227479552,-18959800320,28.546,313.804,368.336,SAFAVI
340970,2.301.739,902.88,4.839.293,8.442,6.588.903,9.895,344574,6.506,1.8657,8.087,7.298,26,14,5.326,9.936,608.139,615.086,720.111,311.261,274.014,222.621,1.8751,1.8329,5.569,7.7035,7.3015,4.1894,-14205517824,-13602154496,-17087275008,304.026,307.527,360.019,SAFAVI
330662,2.226.217,852.117,4.959.751,8.132,6.488.543,9.801,337365,6.636,1.7181,8.384,7.615,26,15,5.798,9.962,431.261,499.916,610.303,171.966,217.289,229.741,3.389,2.0505,4.318,3.5027,11.4502,3.2484,-5660197888,-8215779840,-12093665280,215.636,249.978,30.516,SAFAVI
379834,26.403.721,937.067,5.246.108,8.286,6.954.277,9.692,391899,7.519,1.7862,6.847,7.421,25,14,5.508,9.838,552.277,590.736,717.671,214.898,21.917,204.574,1.4213,2.1677,3.973,8.6183,11.1152,4.6831,-11267392512,-12916677632,-18559225856,276.147,295.396,358.852,SAFAVI
354939,24.319.409,9.020.753,5.041.099,8.293,6.722.517,9.701,365893,6.958,1.7894,7.541,7.452,25,14,5.554,9.938,507.353,579.182,685.621,252.079,25.072,234.903,1.8843,1.8645,5.629,8.6567,8.1509,4.3243,-9713970176,-12229248000,-16362516480,253.668,289.573,342.791,SAFAVI
376345,25.311.399,8.768.118,5.534.316,7.756,6.922.264,9.688,388480,664,1.5843,7.382,7.895,23,15,6.233,9.875,596.402,586.451,676.381,257.492,235.231,228.199,1.0354,1.7026,5.601,5.7658,8.0427,3.5003,-13777307648,-12925481984,-16764726272,298.209,293.236,33.82,SAFAVI
348611,24.130.229,9.028.517,4.984.926,8.338,6.662.322,9.357,372583,6.711,1.8112,7.524,7.379,26,14,5.445,9.862,514.786,590.049,676.252,210.192,219.649,206.823,1.0747,2.1418,4.083,6.0659,10.6474,3.9277,-8984484864,-11838383104,-15144782848,25.743,295.071,338.162,SAFAVI
318189,22.504.331,848.323,4.831.063,822,6.364.989,9.784,325221,6.359,1.756,7.895,7.503,27,15,563,9.885,450.009,54.301,629.096,27.624,275.359,214.752,2.5431,2.3191,9.193,11.5974,9.3755,4.8811,-7641234432,-10277329920,-12106513408,224.992,271.519,314.547,SAFAVI
342189,2.271.408,8.642.709,5.057.227,8.109,6.600.671,9.828,348180,6.754,1.709,8.335,7.637,25,15,5.833,9.968,504.845,578.188,679.017,192.118,210.277,178.273,1.4527,2.3773,8.022,7.4142,11.6872,5.2247,-8240922112,-11026751488,-14563277824,252.406,289.094,339.495,SAFAVI
